plottype,plot_id,subplot_id,period,year,number_of_tree_species,nr_of_tree_species_established,approx_nr_established_ha,approx_nr_seedlings_ha,approx_rubbing_damage_perc_established,approx_rubbing_damage_perc_seedlings,rubbing_damage_nr_established_ha,rubbing_damage_nr_seedlings_ha,mean_number_established_ha,lci_number_established_ha,uci_number_established_ha,mean_number_seedlings_ha,lci_number_seedlings_ha,uci_number_seedlings_ha,mean_rubbing_damage_perc_established,lci_rubbing_damage_perc_established,uci_rubbing_damage_perc_established,mean_rubbing_damage_perc_seedlings,lci_rubbing_damage_perc_seedlings,uci_rubbing_damage_perc_seedlings
CP,1330,1,2,2016,3,2,8802.643766070261,628.7602690050187,53.57142857142857,0,4715.70201753764,0,8802.643766093837,8802.643765944194,8802.64376624348,628.7602690364567,628.7602690050187,628.7602690678947,53.5714285712851,53.571428570374394,53.57142857219579,0,0,0
CP,1331,1,2,2016,4,3,2515.041076020075,1886.280807015056,0,0,0,0,2515.041076059373,2515.0410760149402,2515.0410761038056,1886.2808071093705,1886.2808070549181,1886.2808071638228,0,0,0,0,0,0
CP,1332,1,2,2016,6,5,1100.3304707587827,28294.21210522584,0,0,0,0,1100.3304707980803,1100.3304707757704,1100.3304708203905,28062.74289883,24854.346263721793,31685.304881879743,0,0,0,0,0,0
CP,1333,1,2,2016,4,2,1100.3304707587827,1257.5205380100374,0,0,0,0,1100.3304707823613,1100.3304707613515,1100.330470803371,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,0,0,0
CP,1334,1,2,2016,2,2,1414.7106052612921,0,0,,0,0,1414.7106052927304,1414.7106052659697,1414.7106053194912,0,0,0,0,0,0,,,
CP,1335,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1336,1,2,2016,1,1,1257.5205380100374,0,0,,0,0,1257.5205380178968,1257.5205380100372,1257.5205380257564,0,0,0,0,0,0,,,
CP,1337,1,2,2016,5,4,628.7602690050187,628.7602690050187,0,0,0,0,628.7602690364567,628.7602690207377,628.7602690521757,628.7602690364567,628.7602690050187,628.7602690678947,0,0,0,0,0,0
CP,1338,1,2,2016,4,2,471.570201753764,4401.321883035131,0,0,0,0,471.5702017694831,471.5702017563023,471.5702017826638,4605.3893736879345,3710.8294535236414,5715.598506726852,0,0,0,0,0,0
CP,1339,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1340,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1341,1,2,2016,1,1,314.38013450250935,0,100,,314.38013450250935,0,314.3801345182284,314.38013450711327,314.38013452934337,0,0,0,99.999999995,99.99999999146448,99.99999999853554,,,
CP,1342,1,2,2016,7,6,1257.5205380100374,21377.849146170636,0,0,0,0,1257.5205380650534,1257.5205380425975,1257.5205380875093,20840.278703779863,17291.106679538145,25117.95366835487,0,0,0,0,0,0
CP,1343,1,2,2016,5,3,1571.9006725125466,6287.6026900501865,0,0,0,0,1571.900672543985,1571.9006725196016,1571.9006725683685,6127.876639340164,5627.755515812989,6672.441971130346,0,0,0,0,0,0
CP,1344,1,2,2016,5,5,1257.5205380100374,0,0,,0,0,1257.5205380571945,1257.5205380349641,1257.5205380794246,0,0,0,0,0,0,,,
CP,1345,1,2,2016,8,8,4401.321883035131,0,0,,0,0,4401.321883121585,4401.321883066546,4401.321883176624,0,0,0,0,0,0,,,
CP,1346,1,2,2016,5,1,471.570201753764,23264.129953185693,0,0,0,0,471.5702017694831,471.5702017563023,471.5702017826638,23257.433196736245,19923.488613100424,27149.271365306075,0,0,0,0,0,0
CP,1347,1,2,2016,3,1,157.19006725125467,2515.041076020075,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,2617.0748213621955,2081.283000448628,3290.797368321186,0,0,0,0,0,0
CP,1348,1,2,2016,1,1,157.19006725125467,0,100,,157.19006725125467,0,157.1900672591142,157.19006725125467,157.19006726697367,0,0,0,99.999999995,99.99999999,100,,,
CP,1349,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1350,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1351,1,2,2016,5,5,2986.6112777738385,0,0,,0,0,2986.6112778209954,2986.611277775768,2986.611277866223,0,0,0,0,0,0,,,
CP,1352,1,2,2016,5,3,1100.3304707587827,15090.246456120449,0,0,0,0,1100.330470790221,1100.3304707690863,1100.330470811355,15290.965568501373,12369.96110946501,18901.72701013502,0,0,0,0,0,0
CP,1353,1,2,2016,1,1,157.19006725125467,0,0,,0,0,157.1900672591142,157.19006725125467,157.19006726697367,0,0,0,0,0,0,,,
CP,1354,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1355,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1356,1,2,2016,1,1,157.19006725125467,0,0,,0,0,157.1900672591142,157.19006725125467,157.19006726697367,0,0,0,0,0,0,,,
CP,1357,1,2,2016,4,2,785.9503362562733,3772.561614030112,0,0,0,0,785.9503362798517,785.9503362638087,785.9503362958949,3976.629104651477,2876.219639675836,5498.042923364322,0,0,0,0,0,0
CP,1358,1,2,2016,3,3,3143.8013450250933,3772.561614030112,0,0,0,0,3142.964250480702,2741.2311409676204,3603.572180459336,3976.629104651477,2876.219639675836,5498.042923364322,0,0,0,0,0,0
CP,1359,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1360,1,2,2016,1,1,1414.7106052612921,0,0,,0,0,1414.7106052770114,1414.7106052638305,1414.7106052901922,0,0,0,0,0,0,,,
CP,1361,1,2,2016,6,5,1729.0907397638014,84253.8760466725,0,0,0,0,1729.0907398109582,1729.090739789345,1729.0907398325712,220613.22139929197,179374.1854571314,271333.3210803887,0,0,0,0,0,0
CP,1362,1,2,2016,4,4,18862.80807015056,18862.80807015056,0,0,0,0,18862.80807019772,18862.808069969065,18862.80807042637,18652.043823048312,15098.394743867671,23042.101142455314,0,0,0,0,0,0
CP,1363,1,2,2016,1,1,314.38013450250935,628.7602690050187,0,0,0,0,314.38013451036886,314.38013450250935,314.3801345182284,628.7602690364567,628.7602690050187,628.7602690678947,0,0,0,0,0,0
CP,1364,1,2,2016,3,3,1257.5205380100374,628.7602690050187,0,0,0,0,1257.5205380571945,1257.5205380335033,1257.5205380808857,628.7602690364567,628.7602690050187,628.7602690678947,0,0,0,0,0,0
CP,1365,1,2,2016,10,6,2986.6112777738385,37725.61614030112,0,0,0,0,2986.6112778288566,2986.6112777835615,2986.6112778741517,37490.79855557054,31971.583102216668,43962.789450889555,0,0,0,0,0,0
CP,1366,1,2,2016,4,4,2043.4708742663108,628.7602690050187,0,0,0,0,2043.4708743056083,2043.470874269447,2043.4708743417698,628.7602690364567,628.7602690050187,628.7602690678947,0,0,0,0,0,0
CP,1367,1,2,2016,3,1,157.19006725125467,32066.773719255954,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,31525.85489859331,25921.71129487035,38341.586162324034,0,0,0,0,0,0
CP,1368,1,2,2016,3,3,11946.445111095354,24521.650491195727,0,0,0,0,11946.445111134657,11946.44511098825,11946.44511128106,23722.320252721376,20684.203442668386,27206.678745569185,0,0,0,0,0,0
CP,1369,1,2,2016,3,3,785.9503362562733,0,0,,0,0,785.950336279852,785.9503362608193,785.9503362988847,0,0,0,0,0,0,,,
CP,1370,1,2,2016,1,0,0,628.7602690050187,,100,0,628.7602690050187,0,0,0,628.7602690364567,628.7602690050187,628.7602690678947,,,,99.999999995,99.99999999,100
CP,1371,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1372,1,2,2016,2,2,785.9503362562733,0,0,,0,0,785.950336279852,785.9503362608193,785.9503362988847,0,0,0,0,0,0,,,
CP,1373,1,2,2016,7,4,943.140403507528,4401.321883035131,0,0,0,0,943.1404035389661,943.1404035203257,943.1404035576064,4503.355628471565,4109.057736030171,4935.4896473369045,0,0,0,0,0,0
CP,1401,1,2,2016,3,3,1257.5205380100374,0,0,,0,0,1257.5205380336154,1257.52053800377,1257.520538063461,0,0,0,0,0,0,,,
CP,1402,1,2,2016,5,2,628.7602690050187,101859.16357881302,0,0,0,0,628.7602690364567,628.7602690207377,628.7602690521757,99473.014282542,91149.98384336484,108556.03208288545,0,0,0,0,0,0
CP,1403,1,2,2016,3,3,3615.3715467788575,1257.5205380100374,0,0,0,0,3615.3715468102955,3615.3715467635934,3615.3715468569976,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,0,0,0
CP,1404,1,2,2016,3,2,1414.7106052612921,18862.80807015056,0,0,0,0,1414.71060528487,1414.7106052582176,1414.7106053115228,18652.043823048312,15098.394743867671,23042.101142455314,0,0,0,0,0,0
CP,1405,1,2,2016,7,7,15561.816657874213,8802.643766070261,0,0,0,0,15561.81665794495,15561.81665778752,15561.816658102378,8846.98520591873,7014.151481706196,11158.747774107931,0,0,0,0,0,0
CP,1406,1,2,2016,7,6,15404.626590622958,4401.321883035131,0,0,0,0,15404.626590677979,15404.626590535987,15404.626590819973,4605.3893736879345,3710.8294535236414,5715.598506726852,0,0,0,0,0,0
CP,1407,1,2,2016,6,2,2043.4708742663108,18862.80807015056,0,0,0,0,2043.470874289889,2043.4708742548175,2043.4708743249605,19165.56092793648,16990.221737314274,21619.419178958247,0,0,0,0,0,0
CP,1408,1,2,2016,5,1,1414.7106052612921,55330.903672441644,0,0,0,0,1414.7106052770107,1414.7106052413676,1414.7106053126536,54642.84872187353,48236.41463408931,61900.142021157226,0,0,0,0,0,0
CP,1409,1,2,2016,4,1,157.19006725125467,105631.72519284314,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,241592.17710681542,190048.79600120394,307114.7056298169,0,0,0,0,0,0
CP,1410,1,2,2016,1,0,0,127009.57433901378,,0,0,0,0,0,0,399646.2789209736,177684.77611172246,898879.1935385371,,,,0,0,0
CP,1411,1,2,2016,7,2,471.570201753764,30180.492912240898,0,0,0,0,471.5702017694831,471.5702017563023,471.5702017826638,29585.230164482226,26879.29424182027,32563.572391851405,0,0,0,0,0,0
CP,1412,1,2,2016,6,4,5658.8424210451685,6916.3629590552055,0,0,0,0,5658.842421084466,5658.8424209993855,5658.842421169547,7222.464195050132,6162.545888345818,8464.681641954194,0,0,0,0,0,0
CP,1413,1,2,2016,7,6,10846.114640336573,15719.006725125468,0,0,0,0,10846.114640399452,10846.114640258978,10846.114640539925,15453.89855086432,14007.138770161095,17050.090267482916,0,0,0,0,0,0
CP,1414,1,2,2016,6,3,1571.9006725125466,28922.97237423086,0,0,0,0,1571.900672543985,1571.900672509837,1571.9006725781328,28327.70962640931,24926.923118781524,32192.46630858901,0,0,0,0,0,0
CP,1415,1,2,2016,5,4,7073.55302630646,11946.445111095354,0,0,0,0,7073.553026353616,7073.553026269263,7073.553026437969,12092.82029631738,10524.172489548395,13895.27802440083,0,0,0,0,0,0
CP,1416,1,2,2016,5,3,1886.280807015056,16976.527263135504,0,0,0,0,1886.280807054354,1886.280807020242,1886.280807088466,16813.4528341536,14457.99886272064,19552.650328062897,0,0,0,0,0,0
CP,1417,1,2,2016,6,3,2357.85100876882,47785.78044438142,0,0,0,0,2357.8510087923983,2357.8510087367413,2357.851008848056,46830.02988602661,41453.184271155485,52904.300060059424,0,0,0,0,0,0
CP,1418,1,2,2016,6,5,3143.8013450250933,3143.8013450250933,0,0,0,0,3143.801345095829,3143.8013450572403,3143.801345134418,3245.835090398652,2786.1411605280464,3781.375324165731,0,0,0,0,0,0
CP,1419,1,2,2016,3,1,1414.7106052612921,12575.205380100373,0,0,0,0,1414.7106052770114,1414.7106052586196,1414.7106052954027,12571.857001922808,10964.924563870482,14414.288721837343,0,0,0,0,0,0
CP,1420,1,2,2016,3,1,314.38013450250935,4401.321883035131,0,0,0,0,314.38013451036886,314.38013450250935,314.3801345182284,4605.3893736879345,3710.8294535236414,5715.598506726852,0,0,0,0,0,0
CP,1421,1,2,2016,3,2,2357.85100876882,1886.280807015056,0,0,0,0,2357.851008800258,2357.8510087674663,2357.85100883305,1886.2808071093705,1886.2808070549181,1886.2808071638228,0,0,0,0,0,0
CP,1422,1,2,2016,5,5,3458.1814795276027,6916.3629590552055,13.636363636363637,0,471.570201753764,0,3458.18147958262,3458.1814795368487,3458.181479628391,6858.670653592992,5276.421321318303,8915.391753193911,13.636363636146692,13.636363635966207,13.636363636327179,0,0,0
CP,1423,1,2,2016,5,1,157.19006725125467,3772.561614030112,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,3874.595359435109,3455.284825644425,4344.790648787163,0,0,0,0,0,0
CP,1424,1,2,2016,3,3,13046.775581854137,23892.89022219071,0,0,0,0,13046.775581877724,13046.775581570191,13046.775582185255,23093.559983684925,18802.40230386097,28364.062426775155,0,0,0,0,0,0
CP,1425,1,2,2016,4,3,3929.751681281367,66019.82824552697,0,0,0,0,3929.7516813128054,3929.7516812605777,3929.7516813650323,202440.21428184907,134149.02281347057,305496.3763356296,0,0,0,0,0,0
CP,1426,1,2,2016,4,3,8331.073564316497,8173.883497065243,0,0,0,0,8331.073564340079,8331.07356418481,8331.073564495344,8116.191191665904,7118.721912605919,9253.425020441842,0,0,0,0,0,0
CP,1427,1,2,2016,3,1,157.19006725125467,1257.5205380100374,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,0,0,0
CP,1428,1,2,2016,2,1,157.19006725125467,1886.280807015056,0,0,0,0,157.1900672591142,157.19006725125467,157.19006726697367,1988.3145523257388,1257.520538072913,3143.801345025093,0,0,0,0,0,0
CP,1429,1,2,2016,5,3,1886.280807015056,11946.445111095354,8.333333333333334,0,157.19006725125467,0,1886.280807038634,1886.2808070160595,1886.2808070612086,12092.82029631738,10524.172489548395,13895.27802440083,8.333333333229168,8.333333333129437,8.3333333333289,0,0,0
CP,1430,1,2,2016,6,4,1257.5205380100374,10688.924573085318,0,0,0,0,1257.5205380493348,1257.5205380262803,1257.5205380723894,10733.266013028098,9557.004994727697,12054.299372029007,0,0,0,0,0,0
CP,1431,1,2,2016,3,0,0,4401.321883035131,,0,0,0,0,0,0,4605.3893736879345,3710.8294535236414,5715.598506726852,,,,0,0,0
CP,1432,1,2,2016,2,2,1100.3304707587827,35210.575064281045,0,0,0,0,1100.3304707745015,1100.3304707596878,1100.3304707893153,34407.896447534826,28997.449027191225,40827.844436733736,0,0,0,0,0,0
CP,1433,1,2,2016,7,5,8016.693429813989,1257.5205380100374,0,0,0,0,8016.693429869006,8016.693429780363,8016.69342995765,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,0,0,0
CP,1434,1,2,2016,6,4,1729.0907397638014,8802.643766070261,0,0,0,0,1729.0907397952396,1729.0907397626727,1729.0907398278066,8846.98520591873,7014.151481706196,11158.747774107931,0,0,0,0,0,0
CP,1435,1,2,2016,6,6,10217.354371331554,10688.924573085318,0,0,0,0,10217.354371386573,10217.354371305968,10217.354371467174,10583.542449597064,9579.838131798104,11692.40745421644,0,0,0,0,0,0
CP,1436,1,2,2016,3,3,3615.3715467788575,0,0,,0,0,3615.3715468102955,3615.3715467762677,3615.3715468443233,0,0,0,0,0,0,,,
CP,1437,1,2,2016,6,4,3300.991412276348,5658.8424210451685,0,0,0,0,3300.991412315645,3300.9914122677797,3300.9914123635112,5862.9099117608475,5150.341248414326,6674.065071708884,0,0,0,0,0,0
CP,1438,1,2,2016,7,7,22006.609415175655,3772.561614030112,0,0,0,0,22006.609415254257,22006.609415113355,22006.60941539516,3874.595359435109,3455.284825644425,4344.790648787163,0,0,0,0,0,0
CP,1439,1,2,2016,0,0,0,0,,,0,0,0,0,0,0,0,0,,,,,,
CP,1440,1,2,2016,4,3,3143.8013450250933,1886.280807015056,0,0,0,0,3143.801345056531,3143.801345038024,3143.801345075038,1988.3145523257388,1257.520538072913,3143.801345025093,0,0,0,0,0,0
CP,1441,1,2,2016,6,4,7230.743093557715,1257.5205380100374,0,0,0,0,7230.743093612731,7230.74309353598,7230.7430936894825,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,0,0,0
CP,1442,1,2,2016,4,3,12889.585514602883,5030.08215204015,0,0,0,0,12889.585514650042,12889.585514480126,12889.585514819955,4870.356101267252,3772.561614092987,6287.602690050188,0,0,0,0,0,0
CP,1443,1,2,2016,6,6,9431.40403507528,11946.445111095354,0,0,0,0,9431.404035146012,9431.404035060485,9431.404035231539,12092.82029631738,10524.172489548395,13895.27802440083,0,0,0,0,0,0
CP,1444,1,2,2016,8,8,19648.758406406832,4401.321883035131,0,0,0,0,19648.758406493296,19648.75840631499,19648.7584066716,4605.3893736879345,3710.8294535236414,5715.598506726852,0,0,0,0,0,0
CP,1445,1,2,2016,5,5,32381.153853758464,75451.23228060224,0,0,0,0,32381.15385381346,32381.153853396434,32381.153854230484,211766.2361933731,154152.8017472827,290912.2525390491,0,0,0,0,0,0
CP,1446,1,2,2016,4,4,17290.907397638013,6916.3629590552055,0,0,0,0,17290.907397677303,17290.907397462717,17290.907397891893,6858.670653592992,5276.421321318303,8915.391753193911,0,0,0,0,0,0
CP,1447,1,2,2016,4,4,8488.263631567752,7545.123228060224,0,0,0,0,8488.263631614911,8488.263631506135,8488.263631723685,7487.430922629448,6286.358924841254,8917.979786297898,0,0,0,0,0,0
CP,1448,1,2,2016,4,4,16819.33719588425,0,0,,0,0,16819.337195931403,16819.337195729913,16819.337196132896,0,0,0,0,0,0,,,
CP,1449,1,2,2016,5,5,51243.961923909024,4401.321883035131,0,0,0,0,51243.96192396401,51243.961923412746,51243.96192451527,4605.3893736879345,3710.8294535236414,5715.598506726852,0,0,0,0,0,0
CP,1450,1,2,2016,4,4,11317.684842090337,628.7602690050187,0,0,0,0,11317.68484212963,11317.684841997285,11317.684842261977,628.7602690364567,628.7602690050187,628.7602690678947,0,0,0,0,0,0
CP,1451,1,2,2016,7,6,21063.469011668127,75451.23228060224,0,0,0,0,21063.469011746733,21063.46901150278,21063.469011990688,73822.62093544954,67093.36125728197,81226.8048530298,0,0,0,0,0,0
CP,1452,1,2,2016,3,2,4872.892084788895,1257.5205380100374,0,50,0,628.7602690050187,4872.8920848124735,4872.892084730852,4872.892084894095,1257.5205380729135,1257.520538028453,1257.5205381173735,0,0,0,49.9999999975,49.99999999573224,49.99999999926777
CA,121000,1,2,2016,5,2,1400,32200,7.142857142857143,0,100,0,1400.0000000100001,1399.9999999748968,1400.0000000451032,97224.73118991732,75644.38419047777,124961.6670967836,7.142857142806122,7.142857142627024,7.14285714298522,0,0,0
CA,121000,2,2,2016,5,3,800,28600,12.5,0,100,0,800.0000000199998,800.0000000025642,800.0000000374355,71835.3361506498,53880.0529218341,95774.13606781575,12.499999999687503,12.49999999941507,12.499999999959934,0,0,0
CA,121000,3,2,2016,5,2,2100,33800,38.095238095238095,0,800,0,2100.000000009999,2099.999999957434,2100.000000062564,98755.99460775094,73548.33030274048,132603.23423824532,38.09523809505671,38.09523809410314,38.09523809601027,0,0,0
CA,121000,4,2,2016,7,2,14300,33000,72.02797202797203,0.30303030303030304,10300,100,14300.00000000999,14299.999999890792,14300.00000012919,98073.4144879865,79029.30982373598,121706.67630509376,72.0279720279217,72.0279720273213,72.0279720285221,0.10196443197381436,0.08216476124064093,0.12653533255324673
CA,121000,5,2,2016,7,3,17200,29800,11.627906976744185,0,2000,0,17200.000000014996,17199.999999609583,17200.00000042041,73026.16058592746,59764.502799057766,89230.56128906239,11.62790697673405,11.627906976459974,11.627906977008122,0,0,0
CA,121000,6,2,2016,5,2,5600,25100,8.928571428571429,0,500,0,5600.000000009999,5599.999999869977,5600.000000150022,68358.73714101469,51141.69473607561,91371.96112936089,8.928571428555486,8.928571428332235,8.928571428778735,0,0,0
CA,121000,7,2,2016,6,2,6400,24900,0,0,0,0,6400.000000009995,6399.999999849977,6400.0000001700155,68166.3218788715,55849.7119334705,83199.12990829948,0,0,0,0,0,0
CA,121000,8,2,2016,7,3,4300,26900,0,0,0,0,4300.000000020001,4299.999999926894,4300.000000113108,70090.00055885834,54164.393762915934,90698.11064153766,0,0,0,0,0,0
CA,121000,9,2,2016,5,1,4100,24000,7.317073170731708,0,300,0,4100.000000005,4100.000000000001,4100.00000001,67291.72520961858,52217.79716555498,86717.10657058873,7.317073170722784,7.3170731707138605,7.317073170731706,0,0,0
CA,121000,10,2,2016,5,2,800,31600,37.5,0,300,0,800.00000001,799.9999999897967,800.0000000302032,96632.31592775411,72063.09965569974,129578.16866295063,37.49999999953125,37.49999999858422,37.50000000047827,0,0,0
CA,121000,11,2,2016,3,2,5800,32200,6.896551724137931,0,400,0,5800.000000014999,5799.999999974679,5800.00000005532,97240.95895592701,68989.09805635328,137062.29484177878,6.896551724120096,6.896551724072152,6.896551724168039,0,0,0
CA,121000,12,2,2016,5,2,2200,22500,0,0,0,0,2200.000000014999,2199.9999999631123,2200.0000000668865,65876.68955779965,51149.49835886938,84844.19918738448,0,0,0,0,0,0
CA,121000,13,2,2016,5,2,1000,19200,0,0,0,0,1000.0000000150003,999.9999999972135,1000.0000000327869,40713.20788972581,34139.857582942204,48552.203026770265,0,0,0,0,0,0
CA,121000,14,2,2016,6,3,800,29000,50,0,400,0,800.0000000150001,800.0000000005558,800.0000000294443,72203.69953628685,56126.156334074934,92886.71391811091,49.999999999062496,49.99999999815973,49.99999999996526,0,0,0
CA,121000,15,2,2016,5,3,4300,34000,9.30232558139535,0,400,0,4300.000000014999,4299.999999934855,4300.000000095144,98972.22237377071,73182.02317886804,133851.18880440653,9.3023255813629,9.30232558118952,9.30232558153628,0,0,0
CA,121000,16,2,2016,4,1,200,31400,0,0,0,0,200.000000005,200,200.00000001,74469.51935348216,56365.29533051888,98388.72093580494,0,0,0,0,0,0
CA,121000,17,2,2016,5,1,1200,36200,25,0,300,0,1200.0000000050002,1200.0000000000005,1200.00000001,101233.78573159686,80191.08442789596,127798.23900206306,24.999999999895827,24.999999999791665,24.99999999999999,0,0,0
CA,121000,18,2,2016,7,4,10300,36200,29.12621359223301,0.27624309392265195,3000,100,10300.000000019998,10299.999999796992,10300.000000243006,101233.78573159686,80191.08442789596,127798.23900206306,29.126213592176455,29.12621359154584,29.126213592807073,0.0987812510194294,0.07824833955527798,0.12470214203165601
CA,121000,19,2,2016,6,1,9000,29000,27.77777777777778,0,2500,0,9000.000000005004,9000,9000.000000010006,72319.76796228647,59168.77929007428,88393.72555715928,27.777777777762335,27.77777777774689,27.77777777777778,0,0,0
CA,121000,20,2,2016,5,1,6000,25200,10,0,600,0,6000.000000005002,6000.000000000004,6000.000000010001,68458.7371410197,53384.191564019806,87790.00961966296,9.999999999991664,9.999999999983332,9.999999999999995,0,0,0
