plot_id	year	period	height_class	species	rubbing_damage_perc	subplot_id	approx_nr_regeneration_ha	mean_number_of_regeneration_ha	lci_number_of_regeneration_ha	uci_number_of_regeneration_ha
51000	2012	2	3000	28	NA	71	100	100.000000005	100	100.00000001
51000	2012	2	3000	39	NA	71	200	200.000000005	200	200.00000001
51000	2012	2	3000	71	NA	71	100	100.000000005	100	100.00000001
51000	2012	2	3000	77	NA	71	500	500.000000005	500	500.00000001
51000	2012	2	3000	87	NA	71	100	100.000000005	100	100.00000001
51000	2012	2	3000	89	NA	71	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	71	1500	1500.000000005	1500	1500.00000001
51000	2012	2	4000	28	NA	71	1200	1200.000000005	1200	1200.00000001
51000	2012	2	4000	77	NA	71	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	72	100	100.000000005	100	100.00000001
51000	2012	2	1000	39	NA	72	100	100.000000005	100	100.00000001
51000	2012	2	1000	89	NA	72	200	200.000000005	200	200.00000001
51000	2012	2	2000	39	NA	72	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	72	200	200.000000005	200	200.00000001
51000	2012	2	3000	39	NA	72	500	500.000000005	500	500.00000001
51000	2012	2	4000	14	NA	72	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	72	900	900.000000005	900	900.00000001
51000	2012	2	4000	39	NA	72	300	300.000000005	300	300.00000001
51000	2012	2	4000	77	NA	72	100	100.000000005	100	100.00000001
51000	2012	2	4000	87	NA	72	200	200.000000005	200	200.00000001
51000	2012	2	1000	14	NA	73	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	73	300	300.000000005	300	300.00000001
51000	2012	2	3000	28	NA	73	200	200.000000005	200	200.00000001
51000	2012	2	3000	89	NA	73	200	200.000000005	200	200.00000001
51000	2012	2	4000	14	NA	73	1300	1300.000000005	1300	1300.00000001
51000	2012	2	4000	28	NA	73	600	600.000000005	600	600.00000001
51000	2012	2	4000	54	NA	73	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	74	2100	2100.000000005	2100	2100.00000001
51000	2012	2	1000	20	NA	74	700	700.000000005	700	700.00000001
51000	2012	2	2000	14	NA	74	100	100.000000005	100	100.00000001
51000	2012	2	2000	20	NA	74	400	400.000000005	400	400.00000001
51000	2012	2	2000	87	NA	74	100	100.000000005	100	100.00000001
51000	2012	2	2000	89	NA	74	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	74	700	700.000000005	700	700.00000001
51000	2012	2	3000	20	NA	74	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	74	200	200.000000005	200	200.00000001
51000	2012	2	3000	54	NA	74	400	400.000000005	400	400.00000001
51000	2012	2	3000	89	NA	74	900	900.000000005	900	900.00000001
51000	2012	2	4000	14	NA	74	1500	1500.000000005	1500	1500.00000001
51000	2012	2	4000	28	NA	74	900	900.000000005	900	900.00000001
51000	2012	2	4000	89	NA	74	400	400.000000005	400	400.00000001
51000	2012	2	1000	14	NA	75	8000	7810.24967591306	6100.00000001	10000
51000	2012	2	1000	16	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	1000	20	NA	75	2100	2100.000000005	2100	2100.00000001
51000	2012	2	1000	28	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	1000	83	NA	75	200	200.000000005	200	200.00000001
51000	2012	2	1000	87	NA	75	900	900.000000005	900	900.00000001
51000	2012	2	1000	89	NA	75	1400	1400.000000005	1400	1400.00000001
51000	2012	2	2000	14	NA	75	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	2000	20	NA	75	400	400.000000005	400	400.00000001
51000	2012	2	2000	28	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	2000	83	NA	75	300	300.000000005	300	300.00000001
51000	2012	2	2000	87	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	75	900	900.000000005	900	900.00000001
51000	2012	2	3000	28	NA	75	200	200.000000005	200	200.00000001
51000	2012	2	3000	77	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	3000	83	NA	75	300	300.000000005	300	300.00000001
51000	2012	2	3000	89	NA	75	300	300.000000005	300	300.00000001
51000	2012	2	4000	4	NA	75	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	75	1900	1900.000000005	1900	1900.00000001
51000	2012	2	4000	28	NA	75	500	500.000000005	500	500.00000001
51000	2012	2	4000	77	NA	75	900	900.000000005	900	900.00000001
51000	2012	2	4000	87	NA	75	300	300.000000005	300	300.00000001
51000	2012	2	1000	14	NA	76	800	800.000000005	800	800.00000001
51000	2012	2	1000	20	NA	76	500	500.000000005	500	500.00000001
51000	2012	2	1000	28	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	1000	87	NA	76	500	500.000000005	500	500.00000001
51000	2012	2	1000	89	NA	76	800	800.000000005	800	800.00000001
51000	2012	2	2000	14	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	2000	39	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	2000	87	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	3000	9	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	76	1800	1800.000000005	1800	1800.00000001
51000	2012	2	3000	28	NA	76	600	600.000000005	600	600.00000001
51000	2012	2	3000	89	NA	76	200	200.000000005	200	200.00000001
51000	2012	2	4000	4	NA	76	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	76	800	800.000000005	800	800.00000001
51000	2012	2	4000	28	NA	76	1800	1800.000000005	1800	1800.00000001
51000	2012	2	4000	77	NA	76	700	700.000000005	700	700.00000001
51000	2012	2	4000	89	NA	76	300	300.000000005	300	300.00000001
51000	2012	2	1000	20	NA	77	100	100.000000005	100	100.00000001
51000	2012	2	2000	14	NA	77	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	77	1500	1500.000000005	1500	1500.00000001
51000	2012	2	3000	28	NA	77	100	100.000000005	100	100.00000001
51000	2012	2	3000	67	NA	77	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	77	1300	1300.000000005	1300	1300.00000001
51000	2012	2	4000	28	NA	77	1200	1200.000000005	1200	1200.00000001
51000	2012	2	1000	20	NA	78	1000	1000.000000005	1000	1000.00000001
51000	2012	2	2000	20	NA	78	400	400.000000005	400	400.00000001
51000	2012	2	2000	83	NA	78	300	300.000000005	300	300.00000001
51000	2012	2	3000	14	NA	78	500	500.000000005	500	500.00000001
51000	2012	2	3000	20	NA	78	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	78	300	300.000000005	300	300.00000001
51000	2012	2	3000	83	NA	78	900	900.000000005	900	900.00000001
51000	2012	2	4000	14	NA	78	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	78	500	500.000000005	500	500.00000001
51000	2012	2	4000	83	NA	78	300	300.000000005	300	300.00000001
51000	2012	2	4000	87	NA	78	100	100.000000005	100	100.00000001
51000	2012	2	4000	89	NA	78	100	100.000000005	100	100.00000001
51000	2012	2	1000	20	NA	79	900	900.000000005	900	900.00000001
51000	2012	2	1000	89	NA	79	200	200.000000005	200	200.00000001
51000	2012	2	2000	14	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	2000	20	NA	79	500	500.000000005	500	500.00000001
51000	2012	2	2000	83	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	3000	20	NA	79	600	600.000000005	600	600.00000001
51000	2012	2	3000	28	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	3000	71	NA	79	600	600.000000005	600	600.00000001
51000	2012	2	3000	83	NA	79	500	500.000000005	500	500.00000001
51000	2012	2	3000	87	NA	79	200	200.000000005	200	200.00000001
51000	2012	2	4000	14	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	79	600	600.000000005	600	600.00000001
51000	2012	2	4000	71	NA	79	300	300.000000005	300	300.00000001
51000	2012	2	4000	83	NA	79	1000	1000.000000005	1000	1000.00000001
51000	2012	2	4000	87	NA	79	200	200.000000005	200	200.00000001
51000	2012	2	4000	89	NA	79	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	80	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	20	NA	80	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	89	NA	80	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	14	NA	80	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	2000	20	NA	80	300	316.227766024744	200.00000001	500
51000	2012	2	3000	14	NA	80	300	316.227766024744	200.00000001	500
51000	2012	2	3000	20	NA	80	300	316.227766024744	200.00000001	500
51000	2012	2	4000	14	NA	80	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	14	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	1000	87	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	1000	89	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	2000	14	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	2000	87	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	3000	14	NA	81	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	83	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	4000	14	NA	81	300	316.227766024744	200.00000001	500
51000	2012	2	4000	28	NA	81	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	82	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	67	NA	82	300	316.227766024744	200.00000001	500
51000	2012	2	1000	87	NA	82	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	89	NA	82	300	316.227766024744	200.00000001	500
51000	2012	2	2000	14	NA	82	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	2000	67	NA	82	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	82	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	67	NA	82	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	82	300	316.227766024744	200.00000001	500
51000	2012	2	4000	67	NA	82	100	100.000000005	100	100.00000001
51000	2012	2	4000	87	NA	82	100	100.000000005	100	100.00000001
51000	2012	2	4000	89	NA	82	300	316.227766024744	200.00000001	500
51000	2012	2	1000	9	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	83	5000	4959.83870706095	4100.00000001	6000
51000	2012	2	1000	20	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	1000	67	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	1000	87	NA	83	5000	4959.83870706095	4100.00000001	6000
51000	2012	2	1000	89	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	2000	14	NA	83	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	2000	54	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	2000	87	NA	83	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	3000	4	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	3000	20	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	3000	27	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	3000	54	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	3000	67	NA	83	300	316.227766024744	200.00000001	500
51000	2012	2	3000	83	NA	83	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	14	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	4000	67	NA	83	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	84	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	67	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	1000	87	NA	84	8000	7810.24967591306	6100.00000001	10000
51000	2012	2	1000	89	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	2000	14	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	2000	67	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	2000	87	NA	84	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	3000	14	NA	84	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	3000	27	NA	84	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	3000	54	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	3000	67	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	3000	87	NA	84	100	100.000000005	100	100.00000001
51000	2012	2	3000	89	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	4000	14	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	4000	54	NA	84	300	316.227766024744	200.00000001	500
51000	2012	2	1000	9	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	1000	14	NA	85	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	28	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	1000	39	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	2000	28	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	2000	39	NA	85	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	4	NA	85	100	100.000000005	100	100.00000001
51000	2012	2	3000	39	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	4000	28	NA	85	300	316.227766024744	200.00000001	500
51000	2012	2	1000	14	NA	86	300	316.227766024744	200.00000001	500
51000	2012	2	3000	28	NA	86	200	200.000000005	200	200.00000001
51000	2012	2	4000	14	NA	86	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	86	1700	1700.000000005	1700	1700.00000001
51000	2012	2	4000	39	NA	86	400	400.000000005	400	400.00000001
51000	2012	2	4000	87	NA	86	100	100.000000005	100	100.00000001
51000	2012	2	2000	39	NA	87	100	100.000000005	100	100.00000001
51000	2012	2	2000	87	NA	87	100	100.000000005	100	100.00000001
51000	2012	2	3000	4	NA	87	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	87	300	316.227766024744	200.00000001	500
51000	2012	2	3000	28	NA	87	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	87	800	774.596669247938	600.00000001	1000
51000	2012	2	4000	28	NA	87	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	39	NA	87	100	100.000000005	100	100.00000001
51000	2012	2	4000	89	NA	87	300	316.227766024744	200.00000001	500
51000	2012	2	1000	4	NA	88	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	88	5000	4959.83870706095	4100.00000001	6000
51000	2012	2	1000	16	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	1000	28	NA	88	800	774.596669247938	600.00000001	1000
51000	2012	2	1000	71	NA	88	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	87	NA	88	800	774.596669247938	600.00000001	1000
51000	2012	2	1000	89	NA	88	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	2000	14	NA	88	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	16	NA	88	100	100.000000005	100	100.00000001
51000	2012	2	2000	28	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	2000	87	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	2000	89	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	3000	14	NA	88	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	3000	16	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	3000	20	NA	88	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	3000	71	NA	88	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	3000	77	NA	88	100	100.000000005	100	100.00000001
51000	2012	2	3000	87	NA	88	100	100.000000005	100	100.00000001
51000	2012	2	3000	89	NA	88	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	14	NA	88	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	16	NA	88	800	774.596669247938	600.00000001	1000
51000	2012	2	4000	28	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	4000	71	NA	88	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	89	NA	88	300	316.227766024744	200.00000001	500
51000	2012	2	1000	14	NA	89	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	28	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	1000	39	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	1000	71	NA	89	800	774.596669247938	600.00000001	1000
51000	2012	2	1000	87	NA	89	300	316.227766024744	200.00000001	500
51000	2012	2	1000	89	NA	89	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	2000	14	NA	89	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	2000	67	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	2000	71	NA	89	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	77	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	2000	87	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	2000	89	NA	89	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	3000	14	NA	89	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	20	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	3000	28	NA	89	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	54	NA	89	100	100.000000005	100	100.00000001
51000	2012	2	3000	71	NA	89	300	316.227766024744	200.00000001	500
51000	2012	2	3000	89	NA	89	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	14	NA	89	300	316.227766024744	200.00000001	500
51000	2012	2	4000	28	NA	89	800	774.596669247938	600.00000001	1000
51000	2012	2	4000	71	NA	89	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	77	NA	89	300	316.227766024744	200.00000001	500
51000	2012	2	4000	89	NA	89	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	14	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	1000	20	NA	90	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	89	NA	90	300	316.227766024744	200.00000001	500
51000	2012	2	2000	14	NA	90	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	20	NA	90	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	87	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	90	900	900.000000005	900	900.00000001
51000	2012	2	3000	20	NA	90	200	200.000000005	200	200.00000001
51000	2012	2	3000	28	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	3000	89	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	90	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	4000	16	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	90	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	4000	67	NA	90	100	100.000000005	100	100.00000001
51000	2012	2	1000	14	NA	91	100	100.000000005	100	100.00000001
51000	2012	2	2000	14	NA	91	300	316.227766024744	200.00000001	500
51000	2012	2	2000	20	NA	91	300	316.227766024744	200.00000001	500
51000	2012	2	3000	14	NA	91	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	3000	20	NA	91	300	316.227766024744	200.00000001	500
51000	2012	2	3000	28	NA	91	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	39	NA	91	100	100.000000005	100	100.00000001
51000	2012	2	3000	54	NA	91	100	100.000000005	100	100.00000001
51000	2012	2	4000	14	NA	91	1500	1500.000000005	1500	1500.00000001
51000	2012	2	4000	28	NA	91	1600	1600.000000005	1600	1600.00000001
51000	2012	2	4000	54	NA	91	600	600.000000005	600	600.00000001
51000	2012	2	4000	67	NA	91	100	100.000000005	100	100.00000001
51000	2012	2	1000	20	NA	92	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	2000	14	NA	92	100	100.000000005	100	100.00000001
51000	2012	2	2000	20	NA	92	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	20	NA	92	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	28	NA	92	100	100.000000005	100	100.00000001
51000	2012	2	4000	28	NA	92	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	14	NA	93	300	316.227766024744	200.00000001	500
51000	2012	2	1000	20	NA	93	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	1000	28	NA	93	100	100.000000005	100	100.00000001
51000	2012	2	2000	14	NA	93	300	316.227766024744	200.00000001	500
51000	2012	2	2000	20	NA	93	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	2000	87	NA	93	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	93	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	3000	20	NA	93	300	316.227766024744	200.00000001	500
51000	2012	2	3000	89	NA	93	300	316.227766024744	200.00000001	500
51000	2012	2	4000	14	NA	93	3000	2898.27534924479	2100.00000001	4000
51000	2012	2	4000	28	NA	93	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	14	NA	94	300	316.227766024744	200.00000001	500
51000	2012	2	1000	20	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	1000	71	NA	94	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	83	NA	94	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	1000	89	NA	94	300	316.227766024744	200.00000001	500
51000	2012	2	2000	20	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	71	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	83	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	2000	87	NA	94	100	100.000000005	100	100.00000001
51000	2012	2	3000	14	NA	94	300	316.227766024744	200.00000001	500
51000	2012	2	3000	71	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	3000	83	NA	94	1500	1483.23969742587	1100.00000001	2000
51000	2012	2	4000	14	NA	94	800	774.596669247938	600.00000001	1000
51000	2012	2	4000	54	NA	94	100	100.000000005	100	100.00000001
